Inches,Price_euros,Ram (GB),Weight (kg),HDD (GB),SSD (GB),Hybrid (GB),Flash Storage (GB),Total_Storage (GB),Screen_Width,Screen_Height,Touchscreen,Cpu_Speed_GHz,Company_Apple,Company_Asus,Company_Chuwi,Company_Dell,Company_Fujitsu,Company_Google,Company_HP,Company_Huawei,Company_LG,Company_Lenovo,Company_MSI,Company_Mediacom,Company_Microsoft,Company_Razer,Company_Samsung,Company_Toshiba,Company_Vero,Company_Xiaomi,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,OpSys_Clean_Chrome OS,OpSys_Clean_Linux,OpSys_Clean_MacOS,OpSys_Clean_No OS,OpSys_Clean_Windows,Cpu_Brand_Intel,Cpu_Brand_Samsung,Gpu_Brand_ARM,Gpu_Brand_Intel,Gpu_Brand_Nvidia,Cpu_Name_TE,Gpu_Name_TE,PPI,Is_High_RAM,Is_SSD,Cpu_Performance_Class_Num,Gpu_Performance_Class_Num,Gpu_Dedicated
12.5,1650.0,16,1.3,0.0,512.0,0.0,0.0,512.0,1920,1080,1,2.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,1306.1403921568628,1051.0203783783784,176.23257360658386,1,1,1,0,0
14.0,3499.0,16,1.95,0.0,1024.0,0.0,0.0,1024.0,1920,1080,0,2.8,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1762.351224489796,1816.698125,157.3505121487356,1,1,1,1,1
15.6,469.01,8,2.3,1024.0,0.0,0.0,0.0,1024.0,1366,768,1,2.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,592.0154054054054,1141.0898226950355,100.45466986113651,0,0,1,0,0
17.3,1598.0,16,2.7,1024.0,256.0,0.0,0.0,1280.0,1920,1080,0,2.8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1762.351224489796,1816.698125,127.33567457123111,1,1,1,1,1
11.6,959.0,4,1.08,0.0,0.0,0.0,256.0,256.0,1366,768,0,1.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,1391.9483333333335,1022.728,135.0942111925629,0,0,1,0,0
15.6,478.0,4,2.1,1024.0,0.0,0.0,0.0,1024.0,1920,1080,0,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,492.6088888888889,1051.0203783783784,141.21199808219862,0,0,1,0,0
14.0,2198.19,8,1.54,0.0,256.0,0.0,0.0,256.0,2560,1440,0,2.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,1306.1403921568628,1051.0203783783784,209.8006828649808,0,1,1,0,0
15.6,737.0,4,2.24,500.0,0.0,0.0,0.0,500.0,1366,768,0,2.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,1044.2382352941177,1051.0203783783784,100.45466986113651,0,0,1,0,0
15.6,1169.0,8,2.3,1024.0,128.0,0.0,0.0,1152.0,1920,1080,0,2.6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1663.6872093023258,1084.4057142857143,141.21199808219862,0,1,1,0,1
13.3,1499.0,16,1.4,0.0,512.0,0.0,0.0,512.0,1920,1080,0,2.7,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,1340.9299999999998,1141.0898226950355,165.6321180513006,1,1,1,0,0
15.6,597.57,6,2.2,0.0,256.0,0.0,0.0,256.0,1920,1080,0,3.6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,658.7957142857142,864.4795121951221,141.21199808219862,0,1,2,0,1
13.3,1280.0,8,1.45,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,1306.1403921568628,1051.0203783783784,165.6321180513006,0,1,1,0,0
15.6,361.8,4,2.4,500.0,0.0,0.0,0.0,500.0,1366,768,0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,492.6088888888889,1051.0203783783784,100.45466986113651,0,0,1,0,0
17.3,1799.0,16,2.77,0.0,512.0,0.0,0.0,512.0,1920,1080,1,2.7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1340.9299999999998,935.683023255814,127.33567457123111,1,1,1,0,1
14.0,1099.99,4,1.54,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,1044.2382352941177,1051.0203783783784,157.3505121487356,0,1,1,0,0
15.6,1600.0,16,2.5,1024.0,256.0,0.0,0.0,1280.0,1920,1080,0,2.8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1762.351224489796,1364.6457142857143,141.21199808219862,1,1,1,1,1
14.0,875.0,4,1.6,500.0,0.0,0.0,0.0,500.0,1366,768,0,2.5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,919.3180829015544,1141.0898226950355,111.93520355955211,0,0,1,0,0
15.6,2325.0,16,2.34,1024.0,256.0,0.0,0.0,1280.0,1920,1080,0,2.6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1663.6872093023258,2611.805333333333,141.21199808219862,1,1,1,2,1
15.6,573.0,8,2.3,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,919.3180829015544,1141.0898226950355,141.21199808219862,0,1,1,0,0
13.3,1813.0,8,1.24,0.0,256.0,0.0,0.0,256.0,3200,1800,1,1.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,1567.0,1486.321428571429,276.053530085501,0,1,1,1,0
15.6,324.0,4,2.2,500.0,0.0,0.0,0.0,500.0,1366,768,0,1.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,411.09,397.84379310344826,100.45466986113651,0,0,0,0,0
15.6,399.0,4,1.86,500.0,0.0,0.0,0.0,500.0,1366,768,0,2.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,403.81125,384.278,100.45466986113651,0,0,1,0,1
15.6,569.0,6,2.4,0.0,128.0,0.0,0.0,128.0,1920,1080,0,2.3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,720.124,612.5227777777777,141.21199808219862,0,1,1,0,1
14.0,1072.0,8,1.9,0.0,256.0,0.0,0.0,256.0,1920,1080,0,2.3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,1044.2382352941177,1051.0203783783784,157.3505121487356,0,1,1,0,0
15.6,443.99,4,2.2,500.0,0.0,0.0,0.0,500.0,1366,768,0,1.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,418.74,397.84379310344826,100.45466986113651,0,0,0,0,0
15.6,339.0,4,2.0,1024.0,0.0,0.0,0.0,1024.0,1366,768,0,1.1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,322.1912121212121,333.9823076923077,100.45466986113651,0,0,0,0,0
17.3,1900.0,16,4.0,1024.0,128.0,0.0,0.0,1152.0,1920,1080,0,2.6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1663.6872093023258,1870.074,127.33567457123111,1,1,1,1,1
15.6,490.0,4,2.29,500.0,0.0,0.0,0.0,500.0,1366,768,0,2.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,492.6088888888889,1051.0203783783784,100.45466986113651,0,0,1,0,0
15.6,895.0,8,2.32,0.0,0.0,1024.0,0.0,1024.0,1920,1080,0,2.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,1306.1403921568628,747.6414285714285,141.21199808219862,0,0,1,0,1
15.6,1229.0,8,2.4,1024.0,128.0,0.0,0.0,1152.0,1920,1080,0,2.6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,1663.6872093023258,1084.4057142857143,141.21199808219862,0,1,1,0,1
14.0,833.01,4,1.8,0.0,128.0,0.0,0.0,128.0,1920,1080,1,2.3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,1044.2382352941177,1051.0203783783784,157.3505121487356,0,1,1,0,0
13.3,729.0,8,1.2,0.0,512.0,0.0,0.0,512.0,1920,1080,0,0.9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,729.0,1372.8666666666666,165.6321180513006,0,1,0,1,0
15.6,459.0,6,2.3,1024.0,0.0,0.0,0.0,1024.0,1366,768,0,2.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,592.0154054054054,1141.0898226950355,100.45466986113651,0,0,1,0,0
15.6,289.0,4,2.4,500.0,0.0,0.0,0.0,500.0,1366,768,0,1.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,299.4379310344828,316.1018918918919,100.45466986113651,0,0,0,0,0
15.6,379.0,2,2.2,500.0,0.0,0.0,0.0,500.0,1366,768,0,1.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,324.45454545454544,397.84379310344826,100.45466986113651,0,0,0,0,0
15.6,899.0,8,2.6,1024.0,0.0,0.0,0.0,1024.0,1920,1080,0,2.6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,1663.6872093023258,1084.4057142857143,141.21199808219862,0,0,1,0,1
15.6,549.99,6,2.04,0.0,0.0,1024.0,0.0,1024.0,1920,1080,0,2.9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,549.99,543.594,141.21199808219862,0,0,1,0,1
15.6,805.99,8,2.3,1024.0,0.0,0.0,0.0,1024.0,1366,768,0,2.7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,1340.9299999999998,597.7236363636364,100.45466986113651,0,0,1,0,1
11.6,209.0,2,1.17,0.0,0.0,0.0,32.0,32.0,1366,768,0,1.6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,299.4379310344828,316.1018918918919,135.0942111925629,0,0,0,0,0
15.6,720.32,4,2.2,500.0,0.0,0.0,0.0,500.0,1366,768,0,2.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,1306.1403921568628,696.3266666666667,100.45466986113651,0,0,1,0,1
14.0,638.0,4,1.8,0.0,128.0,0.0,0.0,128.0,1920,1080,1,2.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,1306.1403921568628,1051.0203783783784,157.3505121487356,0,1,1,0,0
13.3,1499.0,16,1.3,0.0,512.0,0.0,0.0,512.0,3200,1800,1,2.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,1306.1403921568628,1051.0203783783784,276.053530085501,1,1,1,0,0
14.0,229.0,2,1.5,0.0,0.0,0.0,64.0,64.0,1366,768,0,1.6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,324.45454545454544,397.84379310344826,111.93520355955211,0,0,0,0,0
15.6,764.0,6,2.19,1024.0,0.0,0.0,0.0,1024.0,1366,768,0,2.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,1306.1403921568628,747.6414285714285,100.45466986113651,0,0,1,0,1
15.6,369.0,4,2.2,500.0,0.0,0.0,0.0,500.0,1366,768,0,1.6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,324.45454545454544,397.84379310344826,100.45466986113651,0,0,0,0,0
13.3,729.0,8,1.2,0.0,512.0,0.0,0.0,512.0,1920,1080,0,0.9,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,729.0,1372.8666666666666,165.6321180513006,0,1,0,1,0
15.6,459.0,6,2.3,1024.0,0.0,0.0,0.0,1024.0,1366,768,0,2.4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,592.0154054054054,1141.0898226950355,100.45466986113651,0,0,1,0,0
15.6,289.0,4,2.4,500.0,0.0,0.0,0.0,500.0,1366,768,0,1.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,299.4379310344828,316.1018918918919,100.45466986113651,0,0,0,0,0
15.6,379.0,2,2.2,500.0,0.0,0.0,0.0,500.0,1366,768,0,1.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,324.45454545454544,397.84379310344826,100.45466986113651,0,0,0,0,0
15.6,899.0,8,2.6,1024.0,0.0,0.0,0.0,1024.0,1920,1080,0,2.6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,1663.6872093023258,1084.4057142857143,141.21199808219862,0,0,1,0,1
15.6,549.99,6,2.04,0.0,0.0,1024.0,0.0,1024.0,1920,1080,0,2.9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,549.99,543.594,141.21199808219862,0,0,1,0,1
15.6,805.99,8,2.3,1024.0,0.0,0.0,0.0,1024.0,1366,768,0,2.7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,1340.9299999999998,597.7236363636364,100.45466986113651,0,0,1,0,1
